Battery Power Target (kW)
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
10840.173797339572
17848.944102925067
28429.654639148506
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
8280.981066085817
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
-491.6071194293763
-2808.689618108918
-5348.478639604997
-8653.178029870884
-16238.56017591551
-22759.892445962418
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-30282.4606754673
-29052.807005435367
-29327.16401932371
-31036.83574688941
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-5249.643664617406
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
11305.472377572893
17684.833624180475
27762.70551091199
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
8646.742092833701
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
-13225.345931352713
-27767.405049445108
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-15257.03709732788
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
4323.549831068121
14008.277491913585
24906.774934333564
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
22161.15134818376
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
-2468.7407832974714
-5994.3925002701
-9764.112064034904
-13874.642221040376
-18805.979577807826
-27793.240812944
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-8798.56238435593
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
11352.00838563736
18686.968091072347
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
6560.885632789351
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
-7876.638262249464
-17250.9357912985
-24689.86450693034
-30898.982809514942
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-6783.248973757286
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
7165.214129257838
20925.28109572943
27940.301407076637
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
9368.956973435168
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
-450.6760538077069
-1739.6164655459943
-2762.1692519238786
-3801.470675236691
-4952.868016387016
-6458.549286050438
-8738.896650247436
-11727.965000186887
-15755.459430065348
-22892.46310967616
-26748.30224182667
-29615.74879168717
-30816.73167019266
-29691.25802729486
-26045.953029340366
-18992.293544372384
-14535.343034565893
-9851.045199066386
-10142.905627935863
-16178.510833514352
-27074.51580961975
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-26302.76472019301
-17668.394946686858
-13303.832115379548
-12693.853919460373
-14324.150920600448
-16879.638681301774
-19357.174854389792
-20377.67897621455
-19388.7032194207
-16874.326689678906
-13559.467182251268
-9740.818824808732
-6902.179726147529
-5545.073572237059
-6392.093455169001
-9180.64290656359
-13394.468110876216
-19547.032892157098
-25442.082385169742
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-12900.549012125355
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
11823.78989745555
25918.231409320884
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
27657.73229872245
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
-326.3100783535483
-3531.239049943244
-6345.769306226233
-8126.482619662507
-9143.040783757351
-7061.0658971754165
-8308.266313380125
-10561.53843107845
-17678.127578794796
-24329.118763834624
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-23338.593787169208
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
15951.557865055176
24095.636977072798
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
25352.55876337119
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
-14394.218149245396
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-31249.882265625
-10605.687663255214
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
14322.081425960037
22354.865748185715
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28799.891496
28722.806431353234
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
