wind
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.056989560561093375
0.08480244756242504
0.09074909229585629
0.0697035107443015
0.07705424242935827
0.16114486077543927
0.26334652658951097
0.28218872670008605
0.22677438339796177
0.16627764819527607
0.1314305193320477
0.1498742162449321
0.21045929493160934
0.26458486051792607
0.28151629902053743
0.2806140764567581
0.2793937992718528
0.2595266885352307
0.2471152159572169
0.25279229776488954
0.2581416281045257
0.2826372684952861
0.3129616151275426
0.33113515927471726
0.3597815596076157
0.3861589148400312
0.4132478253457454
0.44154180136056487
0.46431615019126704
0.4999569430169587
0.5356030063656044
0.5706760221220317
0.6199184266416116
0.6840666005106134
0.7656321982329093
0.8267271942164406
0.8618169112805645
0.8567128189117191
0.8627419565580328
0.8800666606887134
0.9122324649697111
0.970296231073017
1.0522182140065222
1.1065800637020209
1.1201135453986781
1.1329686397941274
1.158866741532468
1.1847546343991322
1.2637055728941475
1.3038908210928983
1.303040831603863
1.3292658685727705
1.3827505340664965
1.4498785545535149
1.5439585892160002
1.5454724970748992
1.5463588275886266
1.5868236468412373
1.6002730083619083
1.5867414439316967
1.575070365092678
1.494694631897673
1.3869957414385503
1.393176110934245
1.3404393184157068
1.274539409066276
1.2236616471244144
1.1626890411213955
1.104247378060247
1.1148502402857228
1.1925012090988196
1.3138578039658004
1.424325634824044
1.5202898177331976
1.6154162618650596
1.6968076560993284
1.8329566594654954
2.0940270451600393
2.472277557150207
2.855607928632129
3.2416109386201084
3.574070104109169
3.8819311479729177
4.16215336539814
4.556850802910775
5.137111722956488
5.789806078478358
6.5520872940271975
7.206468221833047
7.643269082961062
7.788960795549612
7.861733714333337
7.752720432878427
7.534590938596488
7.170971221343618
6.886605455691849
6.630458529678315
6.376006442110769
6.012857415590084
5.582988218050056
5.039280529727376
