hydro
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
0.25144
